Date,Price,Open,High,Low,Vol.,Change %
3/28/2018,94.628,93.388,95.868,92.727,1.76M,1.33%
3/29/2018,95.041,94.628,95.455,93.802,1.91M,0.44%
3/30/2018,96.859,95.124,96.859,94.215,2.10M,1.91%
4/2/2018,101.653,98.099,102.893,97.521,2.97M,4.95%
4/3/2018,101.074,100.992,101.653,99.835,2.92M,-0.57%
4/4/2018,105.372,101.653,106.529,101.653,2.35M,4.25%
4/5/2018,108.264,109.091,109.917,107.190,3.86M,2.74%
4/6/2018,109.421,107.438,109.504,107.190,2.36M,1.07%
4/9/2018,111.488,111.570,111.983,109.917,3.88M,1.89%
4/10/2018,108.264,111.570,113.058,108.264,5.44M,-2.89%
4/11/2018,104.132,108.760,110.331,102.479,3.89M,-3.82%
4/12/2018,104.959,102.479,105.620,100.331,4.35M,0.79%
4/13/2018,105.455,105.785,107.934,104.959,2.53M,0.47%
4/16/2018,106.364,105.785,106.777,102.893,2.04M,0.86%
4/17/2018,107.438,107.438,109.091,105.372,2.79M,1.01%
4/18/2018,107.355,108.264,109.091,107.355,2.79M,-0.08%
4/19/2018,99.917,106.281,106.612,99.917,6.67M,-6.93%
4/20/2018,101.653,99.917,102.893,94.132,5.04M,1.74%
4/23/2018,101.818,102.479,103.967,101.488,5.85M,0.16%
4/24/2018,104.959,99.174,105.455,97.686,10.55M,3.08%
4/26/2018,104.959,104.793,104.959,101.570,7.79M,0.00%
4/27/2018,104.132,101.405,104.545,100.826,3.65M,-0.79%
5/2/2018,103.306,104.132,104.132,99.174,6.30M,-0.79%
5/3/2018,101.653,101.653,104.215,100.826,5.72M,-1.60%
5/4/2018,102.893,100.496,103.388,99.174,3.89M,1.22%
5/7/2018,102.975,102.066,103.306,102.066,1.28M,0.08%
5/8/2018,102.397,102.975,103.223,101.818,1.53M,-0.56%
5/9/2018,101.570,101.322,101.818,100.661,2.04M,-0.81%
5/10/2018,99.587,101.488,101.488,99.174,2.16M,-1.95%
5/11/2018,102.479,99.256,102.479,98.347,1.63M,2.90%
5/14/2018,109.091,103.306,109.091,103.306,2.86M,6.45%
5/15/2018,109.091,110.661,111.405,109.091,2.07M,0.00%
5/16/2018,107.438,109.091,109.091,105.785,1.06M,-1.52%
5/17/2018,101.653,107.438,107.438,101.240,2.14M,-5.38%
5/18/2018,101.653,100.826,103.306,99.587,1.84M,0.00%
5/21/2018,94.545,101.653,101.653,94.545,2.73M,-6.99%
5/22/2018,87.934,91.570,94.215,87.934,3.13M,-6.99%
5/23/2018,85.124,83.554,87.851,81.818,2.86M,-3.20%
5/24/2018,86.033,85.124,86.777,83.636,3.67M,1.07%
5/25/2018,88.430,86.033,91.405,82.645,3.21M,2.79%
5/28/2018,91.736,84.959,91.736,84.711,3.82M,3.74%
5/29/2018,90.909,87.851,92.149,87.686,2.06M,-0.90%
5/30/2018,91.736,90.992,93.802,87.521,2.21M,0.91%
5/31/2018,95.868,92.397,96.694,90.083,6.74M,4.50%
6/1/2018,98.347,95.372,99.174,94.215,5.12M,2.59%
6/4/2018,99.174,98.347,99.256,97.934,1.09M,0.84%
6/5/2018,100.083,99.174,101.240,98.016,1.21M,0.92%
6/6/2018,102.562,99.174,102.810,97.273,2.48M,2.48%
6/7/2018,102.645,103.223,103.636,101.818,1.79M,0.08%
6/8/2018,102.645,101.818,103.140,100.826,1.09M,0.00%
6/11/2018,102.727,102.479,103.388,101.240,1.74M,0.08%
6/12/2018,102.810,99.174,102.975,99.174,2.52M,0.08%
6/13/2018,105.785,100.826,105.785,100.826,2.21M,2.89%
6/14/2018,104.132,106.446,106.446,103.306,1.91M,-1.56%
6/15/2018,102.066,104.132,104.793,102.066,5.77M,-1.98%
6/18/2018,101.983,102.066,104.050,101.240,1.71M,-0.08%
6/19/2018,101.653,100.413,101.983,96.694,2.45M,-0.32%
6/20/2018,103.306,101.653,103.306,100.826,1.06M,1.63%
6/21/2018,102.479,103.306,103.719,100.992,2.06M,-0.80%
6/22/2018,101.488,103.223,103.223,101.488,558.56K,-0.97%
6/25/2018,102.231,103.306,103.306,101.653,680.81K,0.73%
6/26/2018,102.149,100.000,102.397,99.587,922.41K,-0.08%
6/27/2018,103.471,102.149,103.967,101.653,1.43M,1.29%
6/28/2018,107.500,105.000,110.700,105.000,1.19M,3.89%
6/29/2018,107.500,105.100,107.800,105.100,2.97M,0.00%
7/2/2018,107.200,106.000,108.500,106.000,953.20K,-0.28%
7/3/2018,99.700,106.000,107.000,99.700,3.21M,-7.00%
7/4/2018,105.000,99.500,106.200,97.000,1.97M,5.32%
7/5/2018,106.500,104.000,107.300,103.000,1.42M,1.43%
7/6/2018,106.200,104.100,106.900,101.800,1.43M,-0.28%
7/9/2018,105.000,106.000,107.300,104.500,701.99K,-1.13%
7/10/2018,103.000,105.000,106.500,102.500,795.03K,-1.90%
7/11/2018,104.500,101.000,104.500,100.000,840.12K,1.46%
7/12/2018,103.000,104.900,104.900,101.000,357.71K,-1.44%
7/13/2018,103.000,104.200,104.200,102.000,564.04K,0.00%
7/16/2018,102.500,103.500,103.500,101.000,1.07M,-0.49%
7/17/2018,104.000,101.000,104.100,100.000,1.21M,1.46%
7/18/2018,105.000,102.500,105.000,102.500,1.92M,0.96%
7/19/2018,105.000,105.000,105.000,103.000,2.86M,0.00%
7/20/2018,103.600,103.500,105.000,103.500,2.19M,-1.33%
7/23/2018,104.000,103.600,106.500,103.300,1.26M,0.39%
7/24/2018,104.500,104.000,105.600,104.000,1.49M,0.48%
7/25/2018,104.400,104.500,105.400,104.100,755.57K,-0.10%
7/26/2018,106.000,105.300,106.000,104.400,1.30M,1.53%
7/27/2018,106.400,107.000,107.600,105.700,1.19M,0.38%
7/30/2018,106.400,106.900,106.900,105.600,1.16M,0.00%
7/31/2018,106.400,106.000,107.500,105.100,1.90M,0.00%
8/1/2018,106.500,106.300,107.500,106.300,1.27M,0.09%
8/2/2018,106.700,106.500,107.400,106.200,1.63M,0.19%
8/3/2018,111.500,107.200,112.700,106.800,2.53M,4.50%
8/6/2018,111.500,112.000,112.900,109.700,3.67M,0.00%
8/7/2018,110.300,111.000,111.500,109.900,1.10M,-1.08%
8/8/2018,108.800,109.700,110.900,108.600,1.62M,-1.36%
8/9/2018,104.200,107.500,108.700,104.000,2.82M,-4.23%
8/10/2018,104.200,104.000,105.800,101.000,1.89M,0.00%
8/13/2018,102.800,103.500,104.000,101.400,1.73M,-1.34%
8/14/2018,103.300,102.800,104.600,101.800,1.17M,0.49%
8/15/2018,101.900,103.300,104.300,101.900,644.81K,-1.36%
8/16/2018,102.100,100.100,103.100,100.100,1.23M,0.20%
8/17/2018,102.300,102.100,103.300,102.100,449.53K,0.20%
8/20/2018,102.600,102.000,103.200,102.000,1.00M,0.29%
8/21/2018,103.100,102.500,103.100,102.000,1.04M,0.49%
8/22/2018,103.600,103.500,104.100,103.100,795.47K,0.48%
8/23/2018,104.600,104.000,105.900,104.000,1.81M,0.97%
8/24/2018,104.000,104.600,105.100,103.800,1.26M,-0.57%
8/27/2018,104.200,104.100,105.000,103.800,839.36K,0.19%
8/28/2018,104.200,103.600,104.500,103.500,617.62K,0.00%
8/29/2018,103.000,104.200,104.200,103.000,533.72K,-1.15%
8/30/2018,103.400,103.000,103.500,102.500,1.17M,0.39%
8/31/2018,103.400,103.300,103.400,101.500,1.81M,0.00%
9/4/2018,102.100,103.400,103.400,102.000,343.19K,-1.26%
9/5/2018,101.500,102.100,102.800,101.500,610.50K,-0.59%
9/6/2018,98.000,101.100,101.500,98.000,918.94K,-3.45%
9/7/2018,97.200,96.100,99.000,96.100,698.83K,-0.82%
9/10/2018,99.300,98.000,99.900,97.100,896.45K,2.16%
9/11/2018,101.200,98.500,102.000,98.500,726.37K,1.91%
9/12/2018,101.400,101.200,103.000,101.100,629.76K,0.20%
9/13/2018,100.300,101.400,102.000,100.000,422.54K,-1.08%
9/14/2018,101.000,100.300,101.500,99.700,614.37K,0.70%
9/17/2018,99.000,100.800,101.300,98.900,465.65K,-1.98%
9/18/2018,99.600,98.000,99.600,98.000,613.16K,0.61%
9/19/2018,98.600,99.600,100.100,98.500,416.47K,-1.00%
9/20/2018,98.500,98.200,99.500,98.200,449.42K,-0.10%
9/21/2018,98.600,98.500,99.300,98.400,1.58M,0.10%
9/24/2018,99.600,98.600,100.300,98.600,323.61K,1.01%
9/25/2018,99.500,99.600,99.600,99.200,426.72K,-0.10%
9/26/2018,99.000,99.200,99.300,99.000,505.18K,-0.50%
9/27/2018,98.600,99.000,99.200,98.500,497.46K,-0.40%
9/28/2018,98.300,98.600,98.600,98.100,857.91K,-0.30%
10/1/2018,98.500,99.900,102.500,98.500,1.27M,0.20%
10/2/2018,102.000,99.900,102.000,99.700,1.21M,3.55%
10/3/2018,102.200,103.000,103.900,101.800,860.38K,0.20%
10/4/2018,100.600,102.100,102.200,100.600,635.15K,-1.57%
10/5/2018,98.500,99.900,100.400,98.300,1.87M,-2.09%
10/8/2018,96.600,97.600,98.300,96.400,1.77M,-1.93%
10/9/2018,96.600,96.600,97.300,96.100,944.59K,0.00%
10/10/2018,96.600,96.600,97.700,96.500,1.21M,0.00%
10/11/2018,93.000,92.000,94.400,89.900,3.28M,-3.73%
10/12/2018,96.000,93.000,97.500,92.800,1.74M,3.23%
10/15/2018,95.500,96.000,96.700,94.000,720.50K,-0.52%
10/16/2018,98.600,95.000,98.600,94.200,1.29M,3.25%
10/17/2018,99.000,98.600,99.600,98.200,1.31M,0.41%
10/18/2018,99.100,98.500,99.200,98.000,896.14K,0.10%
10/19/2018,99.100,96.500,99.100,96.500,915.87K,0.00%
10/22/2018,99.100,98.100,99.600,97.100,536.93K,0.00%
10/23/2018,99.000,98.100,99.000,96.500,608.75K,-0.10%
10/24/2018,98.800,98.000,99.500,97.500,681.29K,-0.20%
10/25/2018,96.800,96.700,98.200,94.600,404.05K,-2.02%
10/26/2018,96.400,96.200,98.000,95.700,653.11K,-0.41%
10/29/2018,97.200,95.500,97.700,95.000,643.70K,0.83%
10/30/2018,96.600,95.500,97.300,95.500,452.08K,-0.62%
10/31/2018,97.200,95.600,97.200,95.600,582.47K,0.62%
11/1/2018,95.500,96.500,96.800,95.000,1.23M,-1.75%
11/2/2018,96.000,95.600,96.700,95.500,1.48M,0.52%
11/5/2018,96.000,96.000,96.500,95.100,664.13K,0.00%
11/6/2018,95.800,96.000,96.500,95.400,597.17K,-0.21%
11/7/2018,96.000,96.300,96.300,94.300,608.18K,0.21%
11/8/2018,96.000,96.000,96.600,95.800,383.03K,0.00%
11/9/2018,95.900,95.000,96.000,95.000,602.57K,-0.10%
11/12/2018,95.900,95.800,96.000,95.500,720.99K,0.00%
11/13/2018,93.300,94.800,95.000,93.300,598.80K,-2.71%
11/14/2018,94.700,93.600,95.100,93.400,450.95K,1.50%
11/15/2018,91.700,94.700,94.700,90.900,689.54K,-3.17%
11/16/2018,90.100,91.700,92.500,89.800,895.70K,-1.74%
11/19/2018,96.400,90.100,96.400,90.100,1.55M,6.99%
11/20/2018,97.200,94.700,97.200,94.700,1.47M,0.83%
11/21/2018,97.300,97.000,97.300,95.000,1.61M,0.10%
11/22/2018,98.000,97.200,98.000,96.500,1.35M,0.72%
11/23/2018,99.000,98.800,99.000,97.000,1.06M,1.02%
11/26/2018,100.500,99.000,100.500,98.000,642.52K,1.52%
11/27/2018,101.500,100.500,103.200,100.500,467.40K,1.00%
11/28/2018,102.000,101.500,102.000,100.800,577.60K,0.49%
11/29/2018,102.000,102.500,103.000,101.700,367.13K,0.00%
11/30/2018,101.700,101.000,102.000,97.500,1.02M,-0.29%
12/3/2018,101.900,101.800,103.000,101.300,262.71K,0.20%
12/4/2018,102.000,102.400,102.400,101.600,966.49K,0.10%
12/5/2018,102.100,101.900,102.200,101.000,461.24K,0.10%
12/6/2018,102.100,102.100,102.200,101.100,251.61K,0.00%
12/7/2018,102.200,102.100,102.200,101.500,460.96K,0.10%
12/10/2018,102.100,102.000,102.200,101.100,806.73K,-0.10%
12/11/2018,102.200,102.100,102.200,101.400,457.47K,0.10%
12/12/2018,102.200,102.200,102.400,102.000,403.32K,0.00%
12/13/2018,102.800,102.500,103.900,101.800,488.82K,0.59%
12/14/2018,102.700,102.200,103.000,101.600,234.66K,-0.10%
12/17/2018,102.500,102.000,102.700,101.900,205.95K,-0.19%
12/18/2018,102.000,101.800,102.000,100.000,531.47K,-0.49%
12/19/2018,102.000,102.000,102.300,100.500,506.60K,0.00%
12/20/2018,101.900,101.000,102.000,100.800,387.37K,-0.10%
12/21/2018,102.000,100.500,102.000,100.000,791.04K,0.10%
12/24/2018,102.000,102.000,102.200,101.300,216.96K,0.00%
12/25/2018,101.900,100.100,101.900,100.100,293.61K,-0.10%
12/26/2018,101.900,101.000,101.900,101.000,367.75K,0.00%
12/27/2018,102.400,101.000,102.900,101.000,690.68K,0.49%
12/28/2018,95.300,103.300,103.400,95.300,381.32K,-6.93%
1/2/2019,100.400,101.200,101.300,97.500,602.45K,5.35%
1/3/2019,100.300,100.000,100.300,98.200,496.95K,-0.10%
1/4/2019,100.600,100.000,100.700,98.000,458.00K,0.30%
1/7/2019,101.000,100.900,103.000,99.900,589.15K,0.40%
1/8/2019,101.000,102.000,102.000,99.700,494.30K,0.00%
1/9/2019,101.500,101.000,101.900,99.000,659.21K,0.50%
1/10/2019,101.400,101.200,101.500,100.000,551.98K,-0.10%
1/11/2019,101.400,101.000,101.400,100.100,569.03K,0.00%
1/14/2019,101.400,101.300,101.900,100.200,562.93K,0.00%
1/15/2019,101.500,101.400,101.500,100.400,711.45K,0.10%
1/16/2019,102.000,101.500,102.100,100.800,518.16K,0.49%
1/17/2019,102.000,102.000,102.200,100.700,325.13K,0.00%
1/18/2019,102.200,101.500,102.200,100.900,498.29K,0.20%
1/21/2019,102.400,102.200,102.400,101.300,404.25K,0.20%
1/22/2019,102.400,102.400,102.400,101.500,258.07K,0.00%
1/23/2019,102.600,102.000,103.700,102.000,299.57K,0.20%
1/24/2019,102.800,102.500,102.900,102.200,184.72K,0.19%
1/25/2019,102.900,102.800,103.500,102.200,306.67K,0.10%
1/28/2019,103.700,102.900,103.700,102.600,381.26K,0.78%
1/29/2019,103.900,104.900,104.900,103.000,225.31K,0.19%
1/30/2019,103.900,103.900,104.000,102.900,370.04K,0.00%
1/31/2019,103.900,104.000,104.500,102.500,651.02K,0.00%
2/1/2019,98.800,103.800,103.800,98.800,2.10M,-4.91%
2/11/2019,104.000,102.000,104.000,101.200,527.31K,5.26%
2/12/2019,109.100,104.900,109.100,104.000,769.11K,4.90%
2/13/2019,109.000,108.000,109.300,107.200,822.04K,-0.09%
2/14/2019,112.900,109.000,113.000,109.000,995.31K,3.58%
2/15/2019,112.000,113.000,113.000,112.000,670.90K,-0.80%
2/18/2019,113.700,112.500,113.700,111.700,829.15K,1.52%
2/19/2019,116.000,113.500,116.600,113.500,1.00M,2.02%
2/20/2019,116.500,115.200,116.900,115.200,678.80K,0.43%
2/21/2019,118.400,116.500,118.400,116.300,1.16M,1.63%
2/22/2019,117.000,118.000,118.400,116.600,720.97K,-1.18%
2/25/2019,116.300,117.000,117.900,115.900,624.89K,-0.60%
2/26/2019,115.500,116.000,116.600,113.500,792.71K,-0.69%
2/27/2019,117.400,115.500,117.900,115.500,824.62K,1.65%
2/28/2019,114.000,117.000,117.400,113.100,1.13M,-2.90%
3/1/2019,115.100,114.000,117.000,114.000,739.26K,0.96%
3/4/2019,117.400,116.700,117.600,115.800,660.55K,2.00%
3/5/2019,117.300,117.400,117.800,116.900,706.06K,-0.09%
3/6/2019,117.700,117.700,117.700,117.100,377.28K,0.34%
3/7/2019,119.200,117.900,122.500,117.800,1.80M,1.27%
3/8/2019,118.100,119.000,119.600,118.100,845.28K,-0.92%
3/11/2019,118.300,117.000,118.300,117.000,429.39K,0.17%
3/12/2019,118.600,119.000,119.400,118.200,902.20K,0.25%
3/13/2019,117.500,118.500,120.000,117.000,1.26M,-0.93%
3/14/2019,118.800,116.500,118.800,115.600,1.16M,1.11%
3/15/2019,118.700,119.300,119.300,117.900,1.70M,-0.08%
3/18/2019,121.300,120.000,121.300,119.100,1.11M,2.19%
3/19/2019,121.000,121.300,122.400,120.700,1.19M,-0.25%
3/20/2019,120.200,121.000,121.000,119.100,780.19K,-0.66%
3/21/2019,117.000,120.000,120.300,117.000,1.21M,-2.66%
3/22/2019,118.600,117.000,118.900,117.000,1.11M,1.37%
3/25/2019,115.200,117.000,117.300,115.000,886.80K,-2.87%
3/26/2019,113.700,115.500,116.800,113.000,846.57K,-1.30%
3/27/2019,113.900,115.000,115.900,113.900,772.08K,0.18%
3/28/2019,115.900,113.900,115.900,113.900,561.88K,1.76%
3/29/2019,115.900,115.900,116.800,115.900,1.10M,0.00%
4/1/2019,116.500,116.400,116.500,115.800,828.43K,0.52%
4/2/2019,116.300,116.900,117.200,116.200,1.04M,-0.17%
4/3/2019,114.900,115.500,116.000,114.500,464.27K,-1.20%
4/4/2019,115.100,115.300,115.800,114.100,383.73K,0.17%
4/5/2019,115.100,115.300,115.400,114.600,235.79K,0.00%
4/8/2019,115.500,115.200,115.800,114.800,435.19K,0.35%
4/9/2019,113.000,116.000,116.000,112.800,1.16M,-2.16%
4/10/2019,111.800,113.000,114.000,110.900,696.00K,-1.06%
4/11/2019,115.000,111.800,115.000,111.800,350.81K,2.86%
4/12/2019,113.200,115.000,115.000,113.000,551.99K,-1.57%
4/16/2019,113.100,109.500,113.100,108.000,1.23M,-0.09%
4/17/2019,110.000,111.300,113.000,110.000,960.22K,-2.74%
4/18/2019,109.000,109.500,110.000,105.000,891.24K,-0.91%
4/19/2019,110.100,110.000,110.600,108.200,414.05K,1.01%
4/22/2019,111.900,109.000,111.900,107.000,794.06K,1.63%
4/23/2019,113.000,111.900,113.000,111.000,534.66K,0.98%
4/24/2019,113.800,113.000,114.000,112.100,447.82K,0.71%
4/25/2019,113.600,113.800,113.800,112.000,503.49K,-0.18%
4/26/2019,113.700,112.000,113.700,112.000,826.05K,0.09%
5/2/2019,113.600,113.800,113.900,113.000,190.97K,-0.09%
5/3/2019,112.500,113.700,113.700,112.100,705.50K,-0.97%
5/6/2019,112.200,112.000,112.300,110.200,290.58K,-0.27%
5/7/2019,112.600,112.200,113.300,111.000,421.35K,0.36%
5/8/2019,112.600,111.500,112.700,111.400,348.50K,0.00%
5/9/2019,112.600,112.700,112.700,111.600,314.14K,0.00%
5/10/2019,112.700,112.600,113.000,112.200,289.16K,0.09%
5/13/2019,112.900,111.900,112.900,111.700,439.20K,0.18%
5/14/2019,113.500,112.000,113.500,111.900,539.28K,0.53%
5/15/2019,115.300,113.500,116.200,113.400,456.79K,1.59%
5/16/2019,116.900,115.300,118.900,115.300,773.01K,1.39%
5/17/2019,116.900,117.000,118.100,116.100,464.26K,0.00%
5/20/2019,117.500,117.000,117.500,116.100,406.34K,0.51%
5/21/2019,117.500,118.700,118.700,116.300,708.62K,0.00%
5/22/2019,117.500,117.200,118.100,116.000,382.33K,0.00%
5/23/2019,117.000,117.000,117.600,116.200,249.83K,-0.43%
5/24/2019,115.000,115.500,116.200,114.300,628.56K,-1.71%
5/27/2019,115.000,114.000,115.900,114.000,166.08K,0.00%
5/28/2019,114.000,116.000,116.000,114.000,503.27K,-0.87%
5/29/2019,115.200,114.900,115.400,114.000,357.95K,1.05%
5/30/2019,115.000,115.200,116.200,115.000,572.81K,-0.17%
5/31/2019,114.600,115.800,115.800,114.600,296.61K,-0.35%
6/3/2019,114.500,114.000,115.500,113.000,281.51K,-0.09%
6/4/2019,114.600,113.600,115.400,113.600,262.74K,0.09%
6/5/2019,115.900,115.000,115.900,115.000,244.40K,1.13%
6/6/2019,115.900,115.900,115.900,114.400,167.50K,0.00%
6/7/2019,117.000,116.600,117.000,116.100,286.94K,0.95%
6/10/2019,117.600,117.200,118.700,117.200,955.89K,0.51%
6/11/2019,117.000,117.600,117.800,117.000,308.91K,-0.51%
6/12/2019,116.000,117.000,117.500,116.000,258.35K,-0.85%
6/13/2019,115.500,115.200,115.900,115.200,267.94K,-0.43%
6/14/2019,115.500,116.000,116.000,114.300,350.18K,0.00%
6/17/2019,114.500,115.900,116.500,113.800,415.39K,-0.87%
6/18/2019,114.000,114.700,115.000,113.800,433.86K,-0.44%
6/19/2019,115.900,114.700,115.900,114.500,135.22K,1.67%
6/20/2019,116.000,116.200,117.100,115.600,317.48K,0.09%
6/21/2019,114.500,116.500,116.800,114.500,594.21K,-1.29%
6/24/2019,116.400,115.000,116.600,115.000,228.39K,1.66%
6/25/2019,116.400,116.500,117.200,116.300,510.70K,0.00%
6/26/2019,116.900,116.300,117.000,116.000,515.02K,0.43%
6/27/2019,114.900,117.000,117.000,114.900,398.28K,-1.71%
6/28/2019,115.700,115.000,115.900,113.700,468.59K,0.70%
7/1/2019,117.200,116.700,117.200,116.100,562.11K,1.30%
7/2/2019,115.800,117.100,117.300,115.800,268.15K,-1.19%
7/3/2019,115.400,115.500,116.000,114.300,260.17K,-0.35%
7/4/2019,116.500,115.000,116.500,115.000,265.26K,0.95%
7/5/2019,116.700,116.000,116.800,115.800,307.40K,0.17%
7/8/2019,116.000,116.500,116.700,115.800,285.84K,-0.60%
7/9/2019,116.000,116.000,116.100,115.200,187.33K,0.00%
7/10/2019,116.800,117.000,117.500,116.500,377.06K,0.69%
7/11/2019,116.500,117.300,117.500,115.600,363.38K,-0.26%
7/12/2019,116.000,116.900,117.000,116.000,169.92K,-0.43%
7/15/2019,114.200,116.000,116.200,113.800,514.90K,-1.55%
7/16/2019,115.900,115.000,116.500,114.200,473.36K,1.49%
7/17/2019,115.500,116.000,116.300,115.000,213.64K,-0.35%
7/18/2019,114.800,115.000,115.900,114.800,454.56K,-0.61%
7/19/2019,116.000,114.800,116.000,114.800,476.26K,1.05%
7/22/2019,103.556,103.111,103.556,102.222,445.39K,-10.73%
7/23/2019,106.489,103.556,106.933,103.556,1.69M,2.83%
7/24/2019,108.445,107.111,108.622,106.845,744.60K,1.84%
7/25/2019,109.511,107.200,111.200,107.200,833.00K,0.98%
7/26/2019,108.533,109.067,109.600,108.089,468.63K,-0.89%
7/29/2019,110.578,109.333,110.578,108.533,637.73K,1.88%
7/30/2019,108.889,110.578,111.111,108.445,412.50K,-1.53%
7/31/2019,108.445,108.889,109.511,106.845,457.30K,-0.41%
8/1/2019,110.578,109.333,110.667,108.889,411.58K,1.97%
8/2/2019,108.889,108.445,109.422,108.356,543.51K,-1.53%
8/5/2019,104.889,108.533,108.533,104.889,855.02K,-3.67%
8/6/2019,106.489,103.111,106.489,102.667,496.79K,1.53%
8/7/2019,104.889,106.489,106.845,104.533,389.19K,-1.50%
8/8/2019,108.445,104.889,108.889,104.889,613.32K,3.39%
8/9/2019,106.845,108.445,108.889,106.845,451.11K,-1.48%
8/12/2019,106.667,106.845,107.733,106.667,120.89K,-0.17%
8/13/2019,104.978,106.578,106.667,104.889,349.12K,-1.58%
8/14/2019,105.422,106.222,106.667,105.067,340.22K,0.42%
8/15/2019,107.556,104.000,107.556,104.000,368.01K,2.02%
8/16/2019,108.445,106.311,108.711,106.311,390.80K,0.83%
8/19/2019,108.356,108.889,108.889,108.000,238.44K,-0.08%
8/20/2019,107.556,108.356,108.889,107.556,232.36K,-0.74%
8/21/2019,108.800,107.556,108.889,107.556,284.42K,1.16%
8/22/2019,112.089,109.333,112.445,109.067,755.97K,3.02%
8/23/2019,111.111,112.089,112.089,110.756,577.41K,-0.87%
8/26/2019,110.933,111.111,111.111,109.689,400.42K,-0.16%
8/27/2019,108.889,111.022,111.733,108.889,446.92K,-1.84%
8/28/2019,108.445,108.622,109.778,108.356,273.07K,-0.41%
8/29/2019,108.889,109.778,109.778,107.645,394.27K,0.41%
8/30/2019,109.778,108.889,110.133,108.445,248.30K,0.82%
9/3/2019,109.333,109.778,110.578,108.622,196.20K,-0.40%
9/4/2019,108.800,109.333,109.778,108.178,433.69K,-0.49%
9/5/2019,108.445,109.245,109.689,108.445,341.00K,-0.33%
9/6/2019,107.645,108.445,109.333,107.556,315.37K,-0.74%
9/9/2019,108.978,108.356,109.156,107.645,186.45K,1.24%
9/10/2019,108.445,109.333,109.511,108.445,278.08K,-0.49%
9/11/2019,108.000,108.445,109.156,107.556,198.70K,-0.41%
9/12/2019,108.000,108.000,108.533,107.822,211.70K,0.00%
9/13/2019,108.800,108.533,109.245,107.378,313.31K,0.74%
9/16/2019,109.156,108.445,110.845,108.445,372.00K,0.33%
9/17/2019,109.156,108.533,110.045,108.445,468.93K,0.00%
9/18/2019,108.622,108.889,109.156,108.533,204.56K,-0.49%
9/19/2019,108.000,108.889,109.156,107.911,388.40K,-0.57%
9/20/2019,106.133,107.911,108.356,106.133,2.06M,-1.73%
9/23/2019,105.778,106.222,107.022,105.689,538.68K,-0.33%
9/24/2019,106.756,105.778,107.022,105.778,290.34K,0.92%
9/25/2019,106.400,106.756,106.933,105.778,288.66K,-0.33%
9/26/2019,105.778,106.667,106.667,105.600,375.75K,-0.58%
9/27/2019,106.489,105.778,106.933,105.600,297.34K,0.67%
9/30/2019,106.489,106.667,107.733,106.311,347.27K,0.00%
10/1/2019,106.578,107.111,107.467,106.400,170.96K,0.08%
10/2/2019,104.889,106.578,107.111,104.889,613.42K,-1.58%
10/3/2019,104.889,104.178,104.889,104.089,731.77K,0.00%
10/4/2019,104.889,104.889,105.511,104.622,280.18K,0.00%
10/7/2019,104.000,104.889,104.978,103.556,525.51K,-0.85%
10/8/2019,104.089,104.178,104.267,103.467,397.96K,0.09%
10/9/2019,104.000,103.911,105.156,103.733,249.22K,-0.09%
10/10/2019,103.911,104.445,104.622,103.822,307.65K,-0.09%
10/11/2019,104.889,104.445,104.889,103.733,370.07K,0.94%
10/14/2019,104.889,105.333,106.489,104.445,402.92K,0.00%
10/15/2019,105.245,104.889,106.045,104.889,249.83K,0.34%
10/16/2019,104.889,105.778,105.778,104.622,252.75K,-0.34%
10/17/2019,104.000,104.800,105.333,103.911,539.00K,-0.85%
10/18/2019,104.000,104.000,104.000,103.556,294.14K,0.00%
10/21/2019,103.911,104.000,105.156,103.111,231.28K,-0.09%
10/22/2019,103.822,104.889,104.889,103.822,197.65K,-0.09%
10/23/2019,104.089,103.822,104.445,103.822,146.48K,0.26%
10/24/2019,104.178,104.089,104.178,103.556,446.52K,0.09%
10/25/2019,104.178,104.000,104.356,103.733,330.42K,0.00%
10/28/2019,104.622,104.000,104.978,103.733,301.91K,0.43%
10/29/2019,104.711,104.622,104.800,104.356,210.40K,0.08%
10/30/2019,106.311,104.889,106.578,104.711,676.05K,1.53%
10/31/2019,105.778,106.667,107.022,105.778,945.81K,-0.50%
11/1/2019,108.889,106.667,108.889,106.222,842.70K,2.94%
11/4/2019,108.178,108.889,108.889,107.289,348.39K,-0.65%
11/5/2019,108.000,107.556,108.445,107.467,293.09K,-0.16%
11/6/2019,108.356,108.000,108.889,107.556,582.53K,0.33%
11/7/2019,107.378,108.445,108.711,107.378,277.58K,-0.90%
11/8/2019,107.111,108.089,108.089,106.667,554.57K,-0.25%
11/11/2019,105.689,107.111,107.111,105.689,316.46K,-1.33%
11/12/2019,106.133,105.689,106.578,105.422,178.34K,0.42%
11/13/2019,105.778,105.689,106.133,105.245,363.93K,-0.33%
11/14/2019,106.045,105.778,106.489,105.600,281.36K,0.25%
11/15/2019,106.311,105.956,107.378,105.600,268.21K,0.25%
11/18/2019,104.978,106.489,106.489,104.800,301.30K,-1.25%
11/19/2019,104.089,104.889,105.067,103.822,552.95K,-0.85%
11/20/2019,103.111,104.178,104.178,103.111,793.59K,-0.94%
11/21/2019,102.489,104.000,104.000,101.156,1.76M,-0.60%
11/22/2019,103.289,103.022,103.911,102.489,347.56K,0.78%
11/25/2019,103.111,103.289,103.289,102.667,263.45K,-0.17%
